Site Id,Site Name,Slot Id,Port Id,Status,Company ID,Mnemonic,CLEI Code,Part No,Software Part No,Factory ID,Serial No,Date ID,Manufactured Date,Customer Field,License Points Consumed,Licensed Product,Alarm Status,Aggregated Alarm Status
10.74.122.19,ABBS2247,4,5,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA03,SH  ,SH2312N02EL     ,0,230324,                                              ,2,UBT-80,N/A,N/A
10.74.122.193,ABDB9019_04,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC221393824     ,0,220511,----------------------------------------------,0,None,N/A,N/A
10.74.122.193,ABDB9019_04,7,6,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2241N02BZ     ,0,221016,                                              ,1,UBT-T,N/A,N/A
10.74.122.193,ABDB9019_04,8,6,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2240N01ZD     ,0,221009,                                              ,1,UBT-T,N/A,N/A
10.74.122.193,ABDB9019_04,8,5,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2241N00N5     ,0,221011,                                              ,1,UBT-T,N/A,N/A
10.74.122.193,ABDB9019_04,7,5,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2241N00ZF     ,0,221012,                                              ,1,UBT-T,N/A,N/A
10.74.122.194,ABDB0842,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494427     ,0,220210,----------------------------------------------,0,None,N/A,N/A
10.74.122.194,ABDB0842,6,5,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2241N020J     ,0,221015,                                              ,1,UBT-T,N/A,N/A
10.74.122.194,ABDB0842,5,6,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2240N01ZG     ,0,221009,                                              ,1,UBT-T,N/A,N/A
10.74.122.194,ABDB0842,5,5,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2241N00DU     ,0,221011,                                              ,1,UBT-T,N/A,N/A
10.74.122.194,ABDB0842,6,6,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2241N020H     ,0,221015,                                              ,1,UBT-T,N/A,N/A
10.74.122.194,ABDB0842,8,3,Available,NOK ,UBT-T   ,----------,3DB29218ABAE06,3DB17010KLAA02,TH  ,TH2407Q02GJ     ,0,240217,                                              ,1,UBT-T,N/A,N/A
10.74.122.194,ABDB0842,7,3,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KEAA01,SH  ,SH2124N003P     ,0,210614,                                              ,1,UBT-T,N/A,N/A
10.74.122.195,ABDB2239,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494402     ,0,220210,----------------------------------------------,0,None,N/A,N/A
10.74.122.195,ABDB2239,8,3,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAA05,3DB17010KLAA02,SH  ,SH1938N03L0     ,0,240614,                                              ,1,UBT-T,N/A,N/A
10.74.122.195,ABDB2239,7,3,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAA04,3DB17010KFAA03,SH  ,TH2048Q014R     ,0,230602,                                              ,1,UBT-T,N/A,N/A
10.74.122.2,BCAL0714 _01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234592814     ,0,231122,----------------------------------------------,0,None,N/A,N/A
10.74.122.2,BCAL0714 _01,7,3,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA03,TH  ,TH2324Q00F0     ,0,230614,                                              ,1,UBT-T,N/A,N/A
10.74.122.2,BCAL0714 _01,8,3,Available,NOK ,UBT-T   ,----------,3DB29208AAAC03,3DB17010KLAA02,SH  ,SH2229N0058     ,0,240809,                                              ,1,UBT-T,N/A,N/A
10.74.122.2,BCAL0714 _01,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAE06,3DB17010KLAA02,SH  ,SH2417N043D     ,0,240429,                                              ,1,UBT-T,N/A,N/A
10.74.122.2,BCAL0714 _01,4,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2246Q022G     ,0,221121,                                              ,2,UBT-80,N/A,N/A
10.74.122.2,BCAL0714 _01,3,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2246Q023Z     ,0,221119,                                              ,2,UBT-80,N/A,N/A
10.74.122.20,ABBS0166,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494428     ,0,220210,----------------------------------------------,0,None,N/A,N/A
10.74.122.20,ABBS0166,3,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA02,3DB17010KLAA02,SH  ,TH2102Q04FW     ,0,240126,                                              ,2,UBT-80,N/A,N/A
10.74.122.20,ABBS0166,4,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA02,3DB17010KLAA02,SH  ,TH2049Q014L     ,0,240410,                                              ,2,UBT-80,N/A,N/A
10.74.122.20,ABBS0166,7,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAA04,3DB17010KLAA02,SH  ,SH1931N00W8     ,0,240821,                                              ,1,UBT-T,N/A,N/A
10.74.122.20,ABBS0166,8,3,Available,NOK ,UBT-T   ,----------,3DB29232AAAC03,3DB17010KLAA02,SH  ,SH2347N115J     ,0,231123,                                              ,1,UBT-T,N/A,N/A
10.74.122.209,ABDB9019_03,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC221393687     ,0,220511,----------------------------------------------,0,None,N/A,N/A
10.74.122.209,ABDB9019_03,7,6,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2240N011A     ,0,221007,                                              ,1,UBT-T,N/A,N/A
10.74.122.209,ABDB9019_03,8,5,Available,NOK ,UBT-T   ,----------,3DB29208AAAB02,3DB17010KFAA02,SH  ,SH2150N025E     ,0,211219,                                              ,1,UBT-T,N/A,N/A
10.74.122.209,ABDB9019_03,7,5,Available,NOK ,UBT-T   ,----------,3DB29208AAAB02,3DB17010KFAA02,SH  ,SH2142N00G9     ,0,211020,                                              ,1,UBT-T,N/A,N/A
10.74.122.209,ABDB9019_03,8,6,Available,NOK ,UBT-T   ,----------,3DB29208AAAB02,3DB17010KFAA02,SH  ,SH2148N01VL     ,0,211205,                                              ,1,UBT-T,N/A,N/A
10.74.122.21,ABBS2198_NNN,0,0,Available,NOK ,MSS-XE  ,CRMBA00ARA,3DB19633AAAA01,--------------,TH  ,TH2320Q015E     ,0,230518,----------------------------------------------,0,None,N/A,N/A
10.74.122.21,ABBS2198_NNN,1,3,Available,NOK ,UBT-T   ,----------,3DB29232AAAC03,3DB17010KLAA02,SH  ,SH2347N115M     ,0,231126,                                              ,1,UBT-T,N/A,N/A
10.74.122.210,ABDB0882,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494471     ,0,220210,----------------------------------------------,0,None,N/A,N/A
10.74.122.210,ABDB0882,5,5,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2240N011T     ,0,221012,                                              ,1,UBT-T,N/A,N/A
10.74.122.210,ABDB0882,5,6,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2233N000G     ,0,220815,                                              ,1,UBT-T,N/A,N/A
10.74.122.210,ABDB0882,6,5,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2241N020G     ,0,221017,                                              ,1,UBT-T,N/A,N/A
10.74.122.210,ABDB0882,6,6,Available,NOK ,UBT-T   ,----------,3DB29208AAAC02,3DB17010KFAA02,SH  ,SH2242N0010     ,0,221019,                                              ,1,UBT-T,N/A,N/A
10.74.122.210,ABDB0882,7,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,TH  ,TH2151Q0041     ,0,211222,                                              ,1,UBT-T,N/A,N/A
10.74.122.210,ABDB0882,8,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAA04,3DB17010KLAA02,SH  ,SH1938N05HG     ,0,240902,                                              ,1,UBT-T,N/A,N/A
10.74.122.211,ABDB0880,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494472     ,0,220210,----------------------------------------------,0,None,N/A,N/A
10.74.122.211,ABDB0880,7,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC04,3DB17010KLAA02,SH  ,TH2103Q02DD     ,0,240802,                                              ,1,UBT-T,N/A,N/A
10.74.122.211,ABDB0880,8,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC04,3DB17010KFAA03,SH  ,SH2051N06KY     ,0,240214,                                              ,1,UBT-T,N/A,N/A
10.74.122.225,DRB0911_04,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494449     ,0,220210,----------------------------------------------,0,None,N/A,N/A
10.74.122.225,DRB0911_04,7,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAA01,3DB17010KFAA02,SH  ,SH2231N00GF     ,0,220803,                                              ,1,UBT-T,N/A,N/A
10.74.122.225,DRB0911_04,8,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAA01,3DB17010KFAA02,SH  ,SH2231N001L     ,0,220801,                                              ,1,UBT-T,N/A,N/A
10.74.122.226,JDJZ0786_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494463     ,0,220210,----------------------------------------------,0,None,N/A,N/A
10.74.122.226,JDJZ0786_01,7,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAA01,3DB17010KFAA02,SH  ,SH2230N03GD     ,0,220731,                                              ,1,UBT-T,N/A,N/A
10.74.122.226,JDJZ0786_01,8,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAA01,3DB17010KFAA02,SH  ,SH2231N000V     ,0,220801,                                              ,1,UBT-T,N/A,N/A
10.74.122.241,BLJ0046-8,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234592712     ,0,231122,----------------------------------------------,0,None,N/A,N/A
10.74.122.241,BLJ0046-8,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q013H     ,0,231028,                                              ,1,UBT-T,N/A,N/A
10.74.122.241,BLJ0046-8,3,1,Available,NOK ,UBT-80  ,----------,3DB29160AAAA01,3DB17010KLAA02,TH  ,TH2329Q0550     ,0,230725,                                              ,2,UBT-80,N/A,N/A
10.74.122.241,BLJ0046-8,4,1,Available,NOK ,UBT-80  ,----------,3DB29160AAAA01,3DB17010KLAA02,TH  ,TH2329Q054V     ,0,230725,                                              ,2,UBT-80,N/A,N/A
10.74.122.242,BLC9224_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234592857     ,0,231122,----------------------------------------------,0,None,N/A,N/A
10.74.122.242,BLC9224_01,3,1,Available,NOK ,UBT-80  ,----------,3DB29150AAAA01,3DB17010KLAA02,SH  ,SH2404N0LF1     ,0,240206,                                              ,2,UBT-80,N/A,N/A
10.74.122.242,BLC9224_01,4,1,Available,NOK ,UBT-80  ,----------,3DB29150AAAA01,3DB17010KLAA02,SH  ,SH2404N0LF6     ,0,240206,                                              ,2,UBT-80,N/A,N/A
10.74.122.242,BLC9224_01,4,2,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q012F     ,0,231101,                                              ,1,UBT-T,N/A,N/A
10.74.122.242,BLC9224_01,7,3,Available,NOK ,UBT-T   ,----------,3DB29238ABAC04,3DB17010KFAA03,TH  ,TH2332Q00YA     ,0,230808,                                              ,1,UBT-T,N/A,N/A
10.74.122.243,BLC9224_02,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220490146     ,0,220121,----------------------------------------------,0,None,N/A,N/A
10.74.122.243,BLC9224_02,4,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2137Q01V7     ,0,210922,                                              ,2,UBT-80,N/A,N/A
10.74.122.243,BLC9224_02,6,2,Available,NOK ,UBT-T   ,----------,3DB29223ABAD05,3DB17010KLAA02,TH  ,TH2347Q03M6     ,0,231206,                                              ,1,UBT-T,N/A,N/A
10.74.122.243,BLC9224_02,6,1,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2242Q017R     ,0,221021,                                              ,2,UBT-80,N/A,N/A
10.74.122.243,BLC9224_02,5,1,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2242Q016V     ,0,221021,                                              ,2,UBT-80,N/A,N/A
10.74.122.243,BLC9224_02,3,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,SH  ,SH2146N01E4     ,0,211119,                                              ,2,UBT-80,N/A,N/A
10.74.122.244,ABBS2245,0,0,Available,BC  ,BACK1UV3,CRMT100DRA,3DB18219DAAA01,--------------,BC  ,BC191790962     ,0,190410,----------------------------------------------,0,None,N/A,N/A
10.74.122.244,ABBS2245,4,5,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,SH  ,SH2225N00TD     ,0,220625,                                              ,2,UBT-80,N/A,N/A
10.74.122.244,ABBS2245,3,5,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KEAA01,SH  ,TH2102Q04BK     ,0,220711,                                              ,2,UBT-80,N/A,N/A
10.74.122.245,BLJ0047_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234592868     ,0,231121,----------------------------------------------,0,None,N/A,N/A
10.74.122.245,BLJ0047_01,4,2,Available,NOK ,UBT-T   ,----------,3DB29223ABAD05,3DB17010KLAA02,TH  ,TH2347Q03JE     ,0,231129,                                              ,1,UBT-T,N/A,N/A
10.74.122.245,BLJ0047_01,4,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2246Q01Z6     ,0,221122,                                              ,2,UBT-80,N/A,N/A
10.74.122.245,BLJ0047_01,3,1,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,TH  ,TH2246Q021C     ,0,221122,                                              ,2,UBT-80,N/A,N/A
10.74.122.245,BLJ0047_01,7,3,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA03,TH  ,TH2317Q01RJ     ,0,230502,                                              ,1,UBT-T,N/A,N/A
10.74.122.245,BLJ0047_01,8,3,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA03,TH  ,TH2317Q01PJ     ,0,230502,                                              ,1,UBT-T,N/A,N/A
10.74.122.246,BKR0045_01,0,0,Available,FT  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,FT  ,FT2342I0113     ,0,231016,----------------------------------------------,0,None,N/A,N/A
10.74.122.246,BKR0045_01,3,3,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q0116     ,0,231031,                                              ,1,UBT-T,N/A,N/A
10.74.122.246,BKR0045_01,7,3,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA03,TH  ,TH2317Q01SA     ,0,230428,                                              ,1,UBT-T,N/A,N/A
10.74.122.246,BKR0045_01,8,3,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA03,TH  ,TH2317Q01NA     ,0,230428,                                              ,1,UBT-T,N/A,N/A
10.74.122.246,BKR0045_01,4,3,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q0110     ,0,231031,                                              ,1,UBT-T,N/A,N/A
10.74.122.247,BKR0055,0,0,Available,NOK ,MSS-XE  ,CRMBA00ARA,3DB19633AAAA01,--------------,TH  ,TH2320Q016M     ,0,230518,----------------------------------------------,0,None,N/A,N/A
10.74.122.247,BKR0055,1,3,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q0136     ,0,231029,                                              ,1,UBT-T,N/A,N/A
10.74.122.247,BKR0055,1,4,Available,NOK ,UBT-T   ,----------,3DB29218ABAD06,3DB17010KLAA02,TH  ,TH2343Q014D     ,0,231030,                                              ,1,UBT-T,N/A,N/A
10.74.122.248,BKR0045_02,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC234592628     ,0,231123,----------------------------------------------,0,None,N/A,N/A
10.74.122.248,BKR0045_02,8,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAB01,3DB17010KFAA02,TH  ,TH2247Q000E     ,0,221123,                                              ,1,UBT-T,N/A,N/A
10.74.122.249,BKR2278,0,0,Available,NOK ,MSS-XE  ,CRMBA00ARA,3DB19633AAAA01,--------------,TH  ,TH2320Q015Y     ,0,230518,----------------------------------------------,0,None,N/A,N/A
10.74.122.249,BKR2278,1,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAA02,3DB17010KFAA03,TH  ,TH2325Q01T6     ,0,230626,                                              ,1,UBT-T,N/A,N/A
10.74.122.254,ABBS2275,0,0,Available,NOK ,MSS-XE  ,CRMBA00ARA,3DB19633AAAA01,--------------,TH  ,TH2317Q01AF     ,0,230428,----------------------------------------------,0,None,N/A,N/A
10.74.122.254,ABBS2275,1,3,Available,NOK ,UBT-T   ,----------,3DB29238ABAC04,3DB17010KFAA03,TH  ,TH2332Q00YF     ,0,230808,                                              ,1,UBT-T,N/A,N/A
10.74.122.3,BCH0081,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC213992398     ,0,211009,----------------------------------------------,0,None,N/A,N/A
10.74.122.3,BCH0081,3,5,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,SH  ,SH2151N00E0     ,0,211222,                                              ,2,UBT-80,N/A,N/A
10.74.122.3,BCH0081,4,5,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KFAA02,SH  ,SH2139N0263     ,0,210928,                                              ,2,UBT-80,N/A,N/A
10.74.122.3,BCH0081,7,3,Available,NOK ,UBT-T   ,----------,3DB29223ABAA03,3DB17010KDAA01,TH  ,TH2024Q05NL     ,0,200615,                                              ,1,UBT-T,N/A,N/A
10.74.122.33,KHNJ9044 _05,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC213992392     ,0,211009,----------------------------------------------,0,None,N/A,N/A
10.74.122.33,KHNJ9044 _05,3,5,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2218N011S     ,0,220504,                                              ,1,UBT-T,N/A,N/A
10.74.122.33,KHNJ9044 _05,4,5,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2218N012F     ,0,220505,                                              ,1,UBT-T,N/A,N/A
10.74.122.33,KHNJ9044 _05,4,6,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2218N011U     ,0,220504,                                              ,1,UBT-T,N/A,N/A
10.74.122.33,KHNJ9044 _05,3,6,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2218N0122     ,0,220504,                                              ,1,UBT-T,N/A,N/A
10.74.122.34,KHNJ0845_01,3,5,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2218N01DW     ,0,220505,                                              ,1,UBT-T,N/A,N/A
10.74.122.34,KHNJ0845_01,3,6,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2212N032E     ,0,220428,                                              ,1,UBT-T,N/A,N/A
10.74.122.34,KHNJ0845_01,4,5,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2218N00K3     ,0,220504,                                              ,1,UBT-T,N/A,N/A
10.74.122.34,KHNJ0845_01,4,6,Available,NOK ,UBT-T   ,----------,3DB29211ACAA01,3DB17010KFAA02,SH  ,SH2218N01DM     ,0,220505,                                              ,1,UBT-T,N/A,N/A
10.74.122.34,KHNJ0845_01,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC213992378     ,0,211009,----------------------------------------------,0,None,N/A,N/A
10.74.122.35,KHNJ0845_02,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494550     ,0,220211,----------------------------------------------,0,None,N/A,N/A
10.74.122.35,KHNJ0845_02,8,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,TH  ,TH2140Q002G     ,0,211012,                                              ,1,UBT-T,N/A,N/A
10.74.122.35,KHNJ0845_02,7,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,TH  ,TH2140Q0028     ,0,211012,                                              ,1,UBT-T,N/A,N/A
10.74.122.36,KHNJ0900,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494561     ,0,220211,----------------------------------------------,0,None,N/A,N/A
10.74.122.36,KHNJ0900,7,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,TH  ,TH2140Q001W     ,0,211011,                                              ,1,UBT-T,N/A,N/A
10.74.122.36,KHNJ0900,8,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,TH  ,TH2140Q0023     ,0,211011,                                              ,1,UBT-T,N/A,N/A
10.74.122.37,ARF0747,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494562     ,0,220211,----------------------------------------------,0,None,N/A,N/A
10.74.122.37,ARF0747,7,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,TH  ,TH2151Q0061     ,0,211222,                                              ,1,UBT-T,N/A,N/A
10.74.122.37,ARF0747,8,3,Available,NOK ,UBT-T   ,----------,3DB29223ABAA02,3DB17010KDAA01,SH  ,SH2004N027V     ,0,200129,                                              ,1,UBT-T,N/A,N/A
10.74.122.38,ARF0695,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494559     ,0,220211,----------------------------------------------,0,None,N/A,N/A
10.74.122.38,ARF0695,8,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,SH  ,SH2146N001Y     ,0,211115,                                              ,1,UBT-T,N/A,N/A
10.74.122.38,ARF0695,6,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAA01,3DB17010KFAA02,SH  ,SH2209N01K5     ,0,220304,                                              ,1,UBT-T,N/A,N/A
10.74.122.38,ARF0695,7,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,TH  ,TH2151Q0062     ,0,211222,                                              ,1,UBT-T,N/A,N/A
10.74.122.38,ARF0695,5,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAA01,3DB17010KFAA02,SH  ,SH2231N00GB     ,0,220803,                                              ,1,UBT-T,N/A,N/A
10.74.122.39,ARF0748,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494732     ,0,220211,----------------------------------------------,0,None,N/A,N/A
10.74.122.39,ARF0748,6,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,SH  ,SH2144N00ET     ,0,211104,                                              ,1,UBT-T,N/A,N/A
10.74.122.39,ARF0748,5,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,TH  ,TH2151Q005S     ,0,211222,                                              ,1,UBT-T,N/A,N/A
10.74.122.39,ARF0748,7,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAA01,3DB17010KFAA02,SH  ,SH2229N020L     ,0,220728,                                              ,1,UBT-T,N/A,N/A
10.74.122.39,ARF0748,8,3,Available,NOK ,UBT-T   ,----------,3DB29215ACAA01,3DB17010KFAA02,SH  ,SH2209N01K8     ,0,220304,                                              ,1,UBT-T,N/A,N/A
10.74.122.4,ABBS2235,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC194892513     ,0,191202,----------------------------------------------,0,None,N/A,N/A
10.74.122.4,ABBS2235,3,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KLAA01,SH  ,SH2323N0A2K     ,0,230605,                                              ,2,UBT-80,N/A,N/A
10.74.122.4,ABBS2235,4,5,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,SH  ,SH2146N01EG     ,0,211119,                                              ,2,UBT-80,N/A,N/A
10.74.122.4,ABBS2235,5,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAA03,3DB17010KFAA02,SH  ,TH2106Q00MZ     ,0,230103,                                              ,1,UBT-T,N/A,N/A
10.74.122.4,ABBS2235,6,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,SH  ,SH2217N006M     ,0,220426,                                              ,1,UBT-T,N/A,N/A
10.74.122.4,ABBS2235,7,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAB03,3DB17010KFAA03,SH  ,TH2041Q000F     ,0,230908,                                              ,1,UBT-T,N/A,N/A
10.74.122.40,ARF0699,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494586     ,0,220211,----------------------------------------------,0,None,N/A,N/A
10.74.122.40,ARF0699,5,3,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAC04,3DB17010KFAA02,SH  ,SH2219N0131     ,0,220511,                                              ,1,UBT-T,N/A,N/A
10.74.122.40,ARF0699,6,3,Available,NOK ,UBT-T   ,CRM9X10FRB,3DB29218ABAA04,3DB17010KFAA03,SH  ,TH2048Q014T     ,0,230725,                                              ,1,UBT-T,N/A,N/A
10.74.122.40,ARF0699,7,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA02,TH  ,TH2151Q005L     ,0,211222,                                              ,1,UBT-T,N/A,N/A
10.74.122.40,ARF0699,8,3,Available,NOK ,UBT-T   ,CRM9310FRB,3DB29223ABAC03,3DB17010KFAA03,SH  ,SH2309N02D3     ,0,230305,                                              ,1,UBT-T,N/A,N/A
10.74.122.41,ARF0899,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC220494549     ,0,220211,----------------------------------------------,0,None,N/A,N/A
